index,kind,name,codepoint,ink,light,sig
42,symbol,WalkSolid,U+E726,399,440,7c3c3efefe3c7030
43,symbol,InPrivate,U+E727,403,492,b3d96db7ffffffff
44,symbol,FavoriteList,U+E728,256,320,fceceeffff383030
45,symbol,PageSolid,U+E729,914,943,ffffffffffffff7f
46,symbol,Forward,U+E72A,134,198,c080ffff80c06020
47,symbol,Back,U+E72B,178,234,0c06ffff060c1810
48,symbol,Refresh,U+E72C,143,184,03010101010f8fcf
49,symbol,Share,U+E72D,237,320,c147ffff0df9e0c0
50,symbol,Lock,U+E72E,238,269,030303ffc4c4cc7c
51,symbol,ReportHacked,U+E730,217,271,d79311111111d7fe
52,symbol,EMI,U+E731,377,450,fefec6fefefefefe
53,symbol,Blocked,U+E733,182,212,ccccccccfc000000
54,symbol,Favorite,U+E734,260,328,fcccceffff383030
55,symbol,Favorite,U+E734,260,328,fcccceffff383030
56,symbol,FavoriteStarFill,U+E735,471,514,fcfcfeffff383030
57,symbol,ReadingMode,U+E736,370,471,ff9393939393ffff
58,symbol,Favicon,U+E737,219,302,01010101ffffffff
59,symbol,Remove,U+E738,64,128,0000ffff00000000
60,symbol,Checkbox,U+E739,94,124,01010101010101ff
61,symbol,CheckboxComposite,U+E73A,197,252,1d3f67c1810101ff
62,symbol,CheckboxFill,U+E73B,1024,1024,ffffffffffffffff
63,symbol,CheckboxIndeterminate,U+E73C,462,462,fcfcfcfcfcfc0000
64,symbol,CheckMark,U+E73E,114,140,1c3e67c280000000
65,symbol,BackToWindow,U+E73F,175,191,1e1e1fe0e0e0e000
66,symbol,FullScreen,U+E740,140,150,070d183060c0c0c0
67,symbol,ResizeTouchLarger,U+E741,107,107,80c06030180c0600
68,symbol,ResizeTouchSmaller,U+E742,184,201,80c060331b0f1f1e
69,symbol,SwitchUser,U+E748,254,299,41e1773e2663623e
70,symbol,Print,U+E749,323,366,c5fd03ffffc4c4fc
71,symbol,Up,U+E74A,208,208,30303033b6fc7830
72,symbol,Down,U+E74B,164,164,fcb6333030303030
73,symbol,OEM,U+E74C,348,392,1111fff13131ffc0
74,symbol,Delete,U+E74D,436,505,ffffffffff83ff7c
75,symbol,Save,U+E74E,401,433,5d7d01ff8787ffff
76,symbol,Mute,U+E74F,253,296,0e2fedcdef0f0c08
77,symbol,Cloud,U+E753,196,225,ff0101818ff87000
78,symbol,Flashlight,U+E754,236,287,80ff7f717fc08000
79,symbol,RotationLock,U+E755,265,328,fffde3070e9cf8f0
80,symbol,CommandPrompt,U+E756,302,420,01bdf7ff4dffffff
81,symbol,CommandPrompt,U+E756,302,420,01bdf7ff4dffffff
82,symbol,EraseTool,U+E75C,212,255,71d98f060c98f060
83,symbol,GripperTool,U+E75E,681,719,fefefefefefefefc
84,symbol,Dialpad,U+E75F,279,324,00f6f6f6f600f6f6
85,symbol,PageLeft,U+E760,220,276,a6331b1b33a3fe78
86,symbol,PageRight,U+E761,220,260,963363633393fe78
87,symbol,MultiSelect,U+E762,248,320,f8fbfef8f8fbfe00
88,symbol,Keyboard,U+E765,382,514,ffffffffffffff00
89,symbol,Keyboard,U+E765,382,514,ffffffffffffff00
90,symbol,KeyboardSplit,U+E766,318,437,ffffefc7c7ffff00
91,symbol,Volume,U+E767,276,340,ceafededafce4c80
92,symbol,Play,U+E768,209,236,3c64c4c4643c1c04
93,symbol,Pause,U+E769,166,224,4c4c4c4c4c4c4c00
94,symbol,ChevronLeft,U+E76B,96,159,30180c0c183060c0
95,symbol,ChevronRight,U+E76C,96,159,3060c0c06030180c
96,symbol,InkingTool,U+E76D,262,307,787ccc8686ffff01
97,symbol,Emoji2,U+E76E,243,297,ffc501cdcd0387fe
98,symbol,GripperBarHorizontal,U+E76F,192,192,00ffffffff000000
99,symbol,Laptop,U+E770,229,276,01ff030303fffe00
100,symbol,Laptop,U+E770,229,276,01ff030303fffe00
101,symbol,Personalize,U+E771,266,341,3f3f79f1ffc08000
102,symbol,Devices,U+E772,416,517,f0f0ffffffffffff
103,symbol,Globe,U+E774,457,503,cfffc5c5ffcfcffe
104,symbol,TimeLanguage,U+E775,362,425,feeef7f1fd65353f
105,symbol,EaseOfAccess,U+E776,191,241,c18191f911171e10
106,symbol,UpdateRestore,U+E777,146,170,03010000070387fe
107,symbol,HangUp,U+E778,273,333,7c10d7457dc7fe00
108,symbol,ContactInfo,U+E779,262,313,f1f90fff19efe600
109,symbol,Unpin,U+E77A,246,289,feecc6ce9cb0e060
110,symbol,Account,U+E77B,255,308,86fefcc68686c6fc
111,symbol,Account,U+E77B,255,308,86fefcc68686c6fc
112,symbol,Memo,U+E77C,235,280,00ff7979efcf0000
113,symbol,IncomingCall,U+E77E,283,353,fcfe1feff9ef6e00
114,symbol,Paste,U+E77F,363,423,111111f1ffffff38
115,symbol,PhoneBook,U+E780,367,417,f1f9fd5d1f1f0dff
116,symbol,LEDLight,U+E781,196,245,444444457cba9210
117,symbol,Error,U+E783,194,243,83111111111183fe
118,symbol,GripperBarVertical,U+E784,192,192,7878787878787878
119,symbol,Unlock,U+E785,214,248,030303ffc0c4cc7c
120,symbol,Slideshow,U+E786,389,502,ffff3b3bffffff00
121,symbol,Slideshow,U+E786,389,502,ffff3b3bffffff00
122,symbol,Calendar,U+E787,342,433,7ffffff9ffffffff
123,symbol,GripperResize,U+E788,3,6,8000000000000000
124,symbol,Megaphone,U+E789,217,261,fcff0303fff00000
125,symbol,Trim,U+E78A,240,326,c4ffffffffc4c400
126,symbol,NewWindow,U+E78B,278,331,ff11393911ffff00
127,symbol,SaveLocal,U+E78C,410,498,30fcfefefefecefe
128,symbol,SaveLocal,U+E78C,410,498,30fcfefefefecefe
129,symbol,Palette,U+E790,292,352,7093df05c7db97fe
130,symbol,Palette,U+E790,292,352,7093df05c7db97fe
131,symbol,DataSense,U+E791,255,319,f0fffffcf0c0c000
132,symbol,DataSense,U+E791,255,319,f0fffffcf0c0c000
133,symbol,SaveAs,U+E792,485,563,efcfff7fffc7ffff
134,symbol,Theme,U+E793,311,374,d67c7cdf7cfe9210
135,symbol,Theme,U+E793,311,374,d67c7cdf7cfe9210
136,symbol,Effects,U+E794,182,212,ccccccccfc000000
137,symbol,AspectRatio,U+E799,273,299,ffc5c5c5c5c5ff00
138,symbol,ScreenCapture,U+E7A0,182,212,ccccccccfc000000
139,symbol,ScreenShot,U+E7A1,182,212,ccccccccfc000000
140,symbol,ScreenShot,U+E7A1,182,212,ccccccccfc000000
141,symbol,DataSenseBar,U+E7A5,0,0,0000000000000000
142,symbol,Redo,U+E7A6,192,226,180c0602e3e2c67c
143,symbol,Undo,U+E7A7,189,231,60c080800e9f8fff
144,symbol,Crop,U+E7A8,348,348,fe8e9eb6e6ffff06
145,symbol,PhotoCollection,U+E7AA,182,212,ccccccccfc000000
146,symbol,OpenWith,U+E7AC,296,333,ff8383ff0303ff03
147,symbol,Rotate,U+E7AD,177,222,40307879310387fe
148,symbol,RedEye,U+E7B3,308,360,fcfef7f7fefc0000
149,symbol,RedEye,U+E7B3,308,360,fcfef7f7fefc0000
150,symbol,SetlockScreen,U+E7B5,258,265,383810ff010101ff
151,symbol,MapPin2,U+E7B7,173,217,101010387c444c7c
152,symbol,Package,U+E7B8,314,353,1f1f0101ff01ffff
153,symbol,Package,U+E7B8,314,353,1f1f0101ff01ffff
154,symbol,Warning,U+E7BA,231,279,9392d6547c283810
155,symbol,ReadingList,U+E7BC,361,420,ffffff00ff05f707
156,symbol,Education,U+E7BE,319,359,efbfff8787fc3000
157,symbol,ShoppingCart,U+E7BF,273,336,fcfcfc0606feff03
158,symbol,Train,U+E7C0,340,425,c7ffff03ffff7bff
159,symbol,Flag,U+E7C1,291,355,03f3f33f3333f33f
160,symbol,Move,U+E7C2,218,282,7c9283c793127c38
161,symbol,Page,U+E7C3,209,231,01010101e1e1e17f
162,symbol,TaskView,U+E7C4,376,432,7f7f41417f7f7f41
163,symbol,BrowsePhotos,U+E7C5,495,554,c0ffffffffe3ffff
164,symbol,HalfStarLeft,U+E7C6,263,290,1c1c1e1f1f181010
165,symbol,HalfStarRight,U+E7C7,239,254,f0f0f0f0f0303030
166,symbol,Record,U+E7C8,533,555,fcfefefefefc3800
167,symbol,TouchPointer,U+E7C9,338,398,1e0f9ffff7737130
168,symbol,Ferry,U+E7E3,351,431,11d7fffffe7c3800
169,symbol,Highlight,U+E7E6,284,353,4cfefe8686ffff01
170,symbol,ActionCenterNotification,U+E7E7,894,894,ffffffffffffffff
171,symbol,PowerButton,U+E7E8,172,197,0303013333f6fc30
172,symbol,Build,U+E7EA,140,198,0406ffff06040000
173,symbol,DrivingMode,U+E7EC,306,370,fdff83ff03fffe00
174,symbol,StepOver,U+E7ED,244,311,bffee6e646663c00
175,symbol,StepOver,U+E7ED,244,311,bffee6e646663c00
176,symbol,StepInto,U+E7EE,234,282,e07fffc10101ff00
177,symbol,StepInto,U+E7EE,234,282,e07fffc10101ff00
178,symbol,Admin,U+E7EF,235,284,301f1ff1c101ff00
179,symbol,Admin,U+E7EF,235,284,301f1ff1c101ff00
180,symbol,CC,U+E7F0,348,426,ffff6767ffffff00
181,symbol,SDCard,U+E7F1,227,278,030606063b7fffff
182,symbol,CallForwarding,U+E7F2,267,339,fcfedf8ff98fce00
183,symbol,SettingsDisplaySound,U+E7F3,298,333,fcfff1c18101ff00
184,symbol,TVMonitor,U+E7F4,242,264,7cff01010101ff00
185,symbol,Speakers,U+E7F5,382,439,feb6befefefefefe
186,symbol,Headphone,U+E7F6,232,271,c7c7c7030286fc78
187,symbol,Game,U+E7FC,284,344,c7fd87c7c7fffe00
188,symbol,Car,U+E804,306,370,fdff83ff03fffe00
189,symbol,Walk,U+E805,351,393,fc7c2eeefe7e7878
190,symbol,Bus,U+E806,441,535,ffffff11ffffffff
191,symbol,Grid,U+E80A,424,496,4dff4d4dff4d4dff
192,symbol,Home,U+E80F,242,288,7b7b7b83c6ec7830
193,symbol,ParkingLocation,U+E811,378,448,ffffe7fffffcf800
194,symbol,MapCompassTop,U+E812,78,89,0000007830301000
195,symbol,MapCompassBottom,U+E813,76,84,3030780000000000
196,symbol,IncidentTriangle,U+E814,439,468,fffefe7c7c383810
197,symbol,Touch,U+E815,352,416,068ffffc3c7e7e3c
198,symbol,MapDirections,U+E816,311,376,cebf6f7fb7ce7c38
199,symbol,StartPoint,U+E819,213,288,784ccc96f6b686fc
200,symbol,StopPoint,U+E81A,241,306,784cccfefefefefc
201,symbol,EndPoint,U+E81B,291,355,03f3f33f3333f33f
202,symbol,History,U+E81C,207,259,43613010171387fe
203,symbol,Location,U+E81D,349,399,837b7d7d7b83fe78
204,symbol,MapLayers,U+E81E,349,418,b7ffffff8787fc30
205,symbol,Accident,U+E81F,371,469,7fffe7cdd9f3e67c
206,symbol,Work,U+E821,382,458,ff79fdff03ffff78
207,symbol,Construction,U+E822,396,454,fe7e7f7f6f3f7d30
208,symbol,Recent,U+E823,202,233,03017111111397fe
209,symbol,Recent,U+E823,202,233,03017111111397fe
210,symbol,Bank,U+E825,518,572,ffffffffffc7fc30
211,symbol,Map,U+E826,298,343,ff65656565ff9f00
212,symbol,InkingToolFill2,U+E829,397,400,00787cfcfefe0000
213,symbol,HighlightFill2,U+E82A,396,416,0000fefefeff0000
214,symbol,EraseToolFill,U+E82B,161,172,1f0f070200000000
215,symbol,EraseToolFill2,U+E82C,434,459,70f8fcfcfcf8f060
216,symbol,Dictionary,U+E82D,337,385,ff818181ffffffff
217,symbol,DictionaryAdd,U+E82E,328,377,ff818181ffffffff
218,symbol,ToolTip,U+E82F,233,280,7c6cc6828382c67c
219,symbol,ChromeBack,U+E830,292,345,1c0e07ffff0e1c18
220,symbol,ProvisioningPackage,U+E835,291,352,fb7fcccc7c7efe06
221,symbol,AddRemoteDevice,U+E836,303,349,ffff070701ffff00
222,symbol,FolderOpen,U+E838,285,334,0f1b9b9b9b9b8fff
223,symbol,FolderOpen,U+E838,285,334,0f1b9b9b9b9b8fff
224,symbol,Ethernet,U+E839,329,357,33ff03070707ff00
225,symbol,DirectAccess,U+E83B,307,343,fcfcc4c4c4fcfcfc
226,symbol,DefenderApp,U+E83D,820,831,fefffffffffffffe
227,symbol,BatteryCharging9,U+E83E,376,417,ffffffffff000000
228,symbol,Battery10,U+E83F,383,427,fffffffffe000000
229,symbol,Pinned,U+E840,235,261,7e6c66ce9eb0e060
230,symbol,PinFill,U+E841,245,255,1838f8f8f8380000
231,symbol,Battery0,U+E850,97,141,ff030303fe000000
232,symbol,Battery1,U+E851,130,174,ff070707fe000000
233,symbol,Battery2,U+E852,163,207,ff070707fe000000
234,symbol,Battery3,U+E853,185,240,ff0f0f0ffe000000
235,symbol,Battery4,U+E854,218,262,ff1f1f1ffe000000
236,symbol,Battery5,U+E855,250,295,ff1f1f1ffe000000
237,symbol,Battery6,U+E856,273,328,ff3f3f3ffe000000
238,symbol,Battery7,U+E857,306,350,ff7f7f7ffe000000
239,symbol,Battery8,U+E858,338,383,ff7f7f7ffe000000
240,symbol,Battery9,U+E859,361,405,fffffffffe000000
241,symbol,BatteryCharging0,U+E85A,124,164,ff030303ff000000
242,symbol,BatteryCharging1,U+E85B,145,187,ff070707ff000000
243,symbol,BatteryCharging2,U+E85C,178,219,ff070707ff000000
244,symbol,BatteryCharging3,U+E85D,200,252,ff0f0f0fff000000
245,symbol,BatteryCharging4,U+E85E,233,274,ff1f1f1fff000000
246,symbol,BatteryCharging5,U+E85F,265,307,ff1f1f1fff000000
247,symbol,BatteryCharging6,U+E860,288,340,ff3f3f3fff000000
248,symbol,BatteryCharging7,U+E861,321,362,ff7f7f7fff000000
249,symbol,BatteryCharging8,U+E862,353,395,ff7f7f7fff000000
250,symbol,BatterySaver0,U+E863,117,161,ff030303ff000000
251,symbol,BatterySaver1,U+E864,138,184,ff070707ff000000
252,symbol,BatterySaver2,U+E865,171,216,ff070707ff000000
253,symbol,BatterySaver3,U+E866,193,249,ff0f0f0fff000000
254,symbol,BatterySaver4,U+E867,226,271,ff1f1f1fff000000
255,symbol,BatterySaver5,U+E868,258,304,ff1f1f1fff000000
256,symbol,BatterySaver6,U+E869,281,337,ff3f3f3fff000000
257,symbol,BatterySaver7,U+E86A,314,359,ff7f7f7fff000000
258,symbol,BatterySaver8,U+E86B,346,392,ff7f7f7fff000000
259,symbol,SignalBars1,U+E86C,0,0,0000000000000000
260,symbol,SignalBars2,U+E86D,10,12,0c00000000000000
261,symbol,SignalBars3,U+E86E,45,61,3c30000000000000
262,symbol,SignalBars4,U+E86F,105,133,fcf0c00000000000
263,symbol,SignalBars5,U+E870,105,133,fcf0c00000000000
264,symbol,SignalNotConnected,U+E871,100,111,d070f0e000000000
265,symbol,Wifi1,U+E872,0,0,0000000000000000
266,symbol,Wifi2,U+E873,27,34,e0c0000000000000
267,symbol,Wifi3,U+E874,88,112,f8f0e0c000000000
268,symbol,Vibrate,U+E877,249,261,87878787878786fe
269,symbol,RoamingInternational,U+E878,312,313,fcfc787830300000
270,symbol,RoamingDomestic,U+E879,113,132,84cc487830300000
271,symbol,WifiHotspot,U+E88A,223,288,9393d7d7d7c78383
272,symbol,USB,U+E88E,283,315,c6c6c6c6fefe7c7c
273,symbol,InkingToolFill,U+E88F,284,322,3838000000ffffff
274,symbol,View,U+E890,220,284,38784d7933c7fc00
275,symbol,HighlightFill,U+E891,360,392,7878000000ffffff
276,symbol,Previous,U+E892,197,251,c3633b3b63c38300
277,symbol,Next,U+E893,194,248,0f1f73731f0f0300
278,symbol,Clear,U+E894,214,216,c66c38386cc68301
279,symbol,Sync,U+E895,149,161,03070000810387fe
280,symbol,Download,U+E896,169,226,387cd69210101010
281,symbol,Help,U+E897,156,181,10303060c0c6c67c
282,symbol,Upload,U+E898,195,248,101092d67c3810fe
283,symbol,Emoji,U+E899,328,407,ffc787ffcdcf87fe
284,symbol,TwoPage,U+E89A,322,365,ff7979fffffffe00
285,symbol,LeaveChat,U+E89B,222,311,fffb81010101ffff
286,symbol,MailForward,U+E89C,263,345,ff010179efffff00
287,symbol,RotateCamera,U+E89E,362,426,19ffffbffeb6fe78
288,symbol,ClosePane,U+E89F,333,425,fffff1fdf1ffff00
289,symbol,ClosePane,U+E89F,333,425,fffff1fdf1ffff00
290,symbol,OpenPane,U+E8A0,337,422,ffffd9fdd9ffff00
291,symbol,PreviewLink,U+E8A1,449,572,dfdfdfffffffff00
292,symbol,PreviewLink,U+E8A1,449,572,dfdfdfffffffff00
293,symbol,AttachCamera,U+E8A2,439,514,ff65f597f7fffff0
294,symbol,ZoomIn,U+E8A3,306,370,c07e736d5f4d6f3f
295,symbol,Bookmarks,U+E8A4,192,250,ffc0c0f0f0ffff00
296,symbol,NewFile,U+E8A5,142,169,03030303030303fe
297,symbol,NewFile,U+E8A5,142,169,03030303030303fe
298,symbol,ProtectedDocument,U+E8A6,229,268,33f3e3c3030303fe
299,symbol,OpenInNewWindow,U+E8A7,205,257,ff8181c1ffbf8000
300,symbol,MailFill,U+E8A8,768,768,ffffffffffff0000
301,symbol,ViewAll,U+E8A9,337,385,111111ff1111ffff
302,symbol,VideoChat,U+E8AA,404,501,fffbfde5fdfdffff
303,symbol,Switch,U+E8AB,215,277,ffff0200ffff0000
304,symbol,Rename,U+E8AC,355,380,c0ffdfdfffc0e000
305,symbol,SourceControl,U+E8AD,123,124,060c183060c080f0
306,symbol,SourceControl,U+E8AD,123,124,060c183060c080f0
307,symbol,SurfaceHub,U+E8AE,340,387,fefeff83838383ff
308,symbol,Remote,U+E8AF,164,182,1898cc663260c080
309,symbol,Click,U+E8B0,213,260,7ce4c4e4743c1c0c
310,symbol,Shuffle,U+E8B1,185,239,c3ef3838efc30000
311,symbol,Movies,U+E8B2,221,268,ff0303030303ff00
312,symbol,SelectAll,U+E8B3,401,484,ffffd7ffd7ffffff
313,symbol,SelectAll,U+E8B3,401,484,ffffd7ffd7ffffff
314,symbol,Orientation,U+E8B4,268,338,7f41417f7fd9d9df
315,symbol,Import,U+E8B5,152,168,000603ff03060000
316,symbol,ImportAll,U+E8B6,252,275,00e6e3ffe3e60000
317,symbol,Folder,U+E8B7,160,193,83830303030303ff
318,symbol,Webcam,U+E8B8,202,256,c5cc78784c793187
319,symbol,Picture,U+E8B9,433,546,ffffffc3ffffff00
320,symbol,Caption,U+E8BA,337,434,ffff0303ffffff00
321,symbol,ChromeClose,U+E8BB,312,314,cefc7878fcce8703
322,symbol,ShowResults,U+E8BC,240,246,00ff0000fe00ff00
323,symbol,Message,U+E8BD,212,295,fffb01010101ffff
324,symbol,Leaf,U+E8BE,248,311,107cd6d6d6d67c38
325,symbol,CalendarDay,U+E8BF,481,586,ff87ffffffffffff
326,symbol,CalendarWeek,U+E8C0,426,515,ffffffffffffffff
327,symbol,Characters,U+E8C1,290,347,1e6e6efcf8f8f840
328,symbol,MailReplyAll,U+E8C2,282,379,ffe10179efffff00
329,symbol,Read,U+E8C3,215,245,0101ff030187fc30
330,symbol,ShowBcc,U+E8C4,174,195,f800f800fbfb0000
331,symbol,HideBcc,U+E8C5,90,96,000003ff00000000
332,symbol,Cut,U+E8C6,183,231,cc7838303078684c
333,symbol,PaymentCard,U+E8C7,290,316,ffc1c101ff01ff00
334,symbol,Copy,U+E8C8,319,368,0f0d0dcdcdfdfd3f
335,symbol,Important,U+E8C9,135,189,0030303030303030
336,symbol,MailReply,U+E8CA,273,362,ff810179efffff00
337,symbol,Sort,U+E8CB,262,284,f4c4c4c4c4d5dfce
338,symbol,MobileTablet,U+E8CC,294,366,ffff7d0d0f03ff00
339,symbol,DisconnectDrive,U+E8CD,298,327,ff7810ff0181ff00
340,symbol,MapDrive,U+E8CE,337,370,ff7c38ff0181ff00
341,symbol,ContactPresence,U+E8CF,248,303,c3c3ee7c6646667c
342,symbol,GotoToday,U+E8D1,354,451,39113939ffffffff
343,symbol,Font,U+E8D2,259,305,90f3fbfe6e0e0c00
344,symbol,FontColor,U+E8D3,212,261,c67c7c6c28383810
345,symbol,Contact2,U+E8D4,380,451,ed7dcdc5cd7dffff
346,symbol,FolderFill,U+E8D5,864,864,fefefefefefefefe
347,symbol,Music,U+E8D6,258,302,f8b73736fc1c0c04
348,symbol,Music,U+E8D6,258,302,f8b73736fc1c0c04
349,symbol,Permissions,U+E8D7,275,332,70fef3414147673f
350,symbol,DisableUpdates,U+E8D8,199,232,e3e18000070387fe
351,symbol,Unfavorite,U+E8D9,422,481,fcfcfeffff383030
352,symbol,Unfavorite,U+E8D9,422,481,fcfcfeffff383030
353,symbol,OpenLocal,U+E8DA,172,216,87870203030303ff
354,symbol,Italic,U+E8DB,153,186,181830303060f0f0
355,symbol,Underline,U+E8DC,259,272,ecc6868686868686
356,symbol,Bold,U+E8DD,530,564,fcdcfcfcfcdcfcfc
357,symbol,MoveToFolder,U+E8DE,214,266,838303c3e3c303ff
358,symbol,LikeDislike,U+E8DF,304,319,18b8e6ce7f61617f
359,symbol,Dislike,U+E8E0,220,254,6ccf810103c3fe00
360,symbol,Like,U+E8E1,185,219,0f010107cfd8f0e0
361,symbol,AlignRight,U+E8E2,330,330,00fc00ff00fc00ff
362,symbol,AlignCenter,U+E8E3,360,366,00ff00ff00ff00ff
363,symbol,AlignLeft,U+E8E4,372,372,00ff00ff00ff00ff
364,symbol,OpenFile,U+E8E5,220,250,81810101e1e1e17f
365,symbol,ClearSelection,U+E8E6,152,201,01e1e1810101ffff
366,symbol,FontDecrease,U+E8E7,125,153,7c38383810000080
367,symbol,FontIncrease,U+E8E8,222,276,c67c7c6c2838b890
368,symbol,FontSize,U+E8E9,284,349,1ffff7b6a6e0e040
369,symbol,CellPhone,U+E8EA,201,202,86868686868686fe
370,symbol,Tag,U+E8EC,212,246,6ec7830307cedcf8
371,symbol,RepeatOne,U+E8ED,228,288,8f31313131c3fec0
372,symbol,RepeatAll,U+E8EE,176,215,8f01010101c3fec0
373,symbol,RepeatAll,U+E8EE,176,215,8f01010101c3fec0
374,symbol,Calculator,U+E8EF,381,451,83d783d7ffffffff
375,symbol,Directions,U+E8F0,175,220,7c38101038383810
376,symbol,Library,U+E8F1,455,533,9f9fdfdfdfffff00
377,symbol,ChatBubbles,U+E8F2,320,400,ffff818181ffffff
378,symbol,PostUpdate,U+E8F3,374,461,fcfefffffffcfc00
379,symbol,NewFolder,U+E8F4,156,158,1f060606060606fe
380,symbol,CalendarReply,U+E8F5,355,454,dffffff9ffffffff
381,symbol,UnsyncFolder,U+E8F6,229,276,9f9f1f03030303ff
382,symbol,SyncFolder,U+E8F7,210,248,9d9f1e03030303ff
383,symbol,BlockContact,U+E8F8,270,320,e1e1f73e2663623e
384,symbol,SwitchApps,U+E8F9,360,470,ffffffffffff0000
385,symbol,AddFriend,U+E8FA,238,284,83c3ee7c6646667c
386,symbol,Accept,U+E8FB,118,136,1e3361c080000000
387,symbol,GoToStart,U+E8FC,328,366,7cff01ffff01ff00
388,symbol,BulletedList,U+E8FD,293,389,ffffffffffffff00
389,symbol,BulletedList,U+E8FD,293,389,ffffffffffffff00
390,symbol,Scan,U+E8FE,262,275,03ff7fc0f03c0e00
391,symbol,Preview,U+E8FF,180,232,83838383e2f3f37f
392,symbol,Group,U+E902,301,354,fc784c4dffc78700
393,symbol,World,U+E909,450,512,3f3d1fc7c7cfcffe
394,symbol,World,U+E909,450,512,3f3d1fc7c7cfcffe
395,symbol,Comment,U+E90A,290,379,fffb017d7d01ffff
396,symbol,MusicInfo2,U+E90B,344,438,ffffffffffffff00
397,symbol,MusicInfo2,U+E90B,344,438,ffffffffffffff00
398,symbol,DockLeft,U+E90C,265,341,ffff050505ffff00
399,symbol,DockRight,U+E90D,265,341,ffffc1c1c1ffff00
400,symbol,DockBottom,U+E90E,305,410,ffffff0101ffff00
401,symbol,Repair,U+E90F,237,251,1933e6cc98d0f0e0
402,symbol,Accounts,U+E910,327,396,bbfd45457d7b87fe
403,symbol,DullSound,U+E911,89,106,0000000010787878
404,symbol,Street,U+E913,305,368,f3f3f71f35e7c700
405,symbol,Printer3D,U+E914,325,385,fdf577670704fcfc
406,symbol,RadioBullet,U+E915,196,216,0078787c78300000
407,symbol,Stopwatch,U+E916,240,295,0373711313c6fc7c
